epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,4175.52,1.17321,0.66048,1.00008,0.87301,0.78927,0.86497,0.59058,1.14679,0.62278,1.00846,0.00769,0.00769,0.00769
72,4233.85,1.15715,0.65507,0.99276,0.847,0.81286,0.87281,0.6015,1.13392,0.63215,0.99809,0.007657,0.007657,0.007657
73,4292.28,1.16825,0.65192,0.99538,0.85856,0.79851,0.86295,0.59559,1.1463,0.62288,1.00258,0.007624,0.007624,0.007624
74,4350.48,1.16968,0.65225,1.00105,0.84611,0.81252,0.86961,0.60398,1.14803,0.62154,1.0005,0.007591,0.007591,0.007591
75,4408.57,1.16829,0.65168,0.99897,0.86913,0.80076,0.87119,0.60182,1.14438,0.61164,1.00564,0.007558,0.007558,0.007558
76,4466.89,1.16202,0.64936,0.99372,0.86509,0.80238,0.87109,0.60581,1.12873,0.616,0.99299,0.007525,0.007525,0.007525
77,4525.49,1.17648,0.65864,1.00342,0.8566,0.79998,0.86672,0.6008,1.12406,0.61419,0.9946,0.007492,0.007492,0.007492
78,4584.13,1.156,0.64807,0.99449,0.85642,0.8164,0.86862,0.60559,1.11342,0.60445,0.98736,0.007459,0.007459,0.007459
79,4642.09,1.16111,0.65435,0.99468,0.85146,0.79948,0.86288,0.60033,1.12941,0.61047,0.99253,0.007426,0.007426,0.007426
80,4700.36,1.15032,0.64569,0.99412,0.86622,0.80098,0.87294,0.60534,1.126,0.60929,0.99379,0.007393,0.007393,0.007393
81,4759.09,1.15302,0.64145,0.99586,0.8764,0.79215,0.87286,0.60674,1.1231,0.60036,0.98885,0.00736,0.00736,0.00736
82,4817.61,1.15225,0.64494,0.98818,0.85978,0.81049,0.8762,0.60714,1.11831,0.60327,0.98974,0.007327,0.007327,0.007327
83,4876.17,1.15502,0.652,0.98971,0.86978,0.80204,0.87086,0.60203,1.127,0.60415,0.99411,0.007294,0.007294,0.007294
84,4934.43,1.13972,0.64079,0.98789,0.8593,0.81033,0.87076,0.60871,1.12398,0.60118,0.99596,0.007261,0.007261,0.007261
85,4993.07,1.15156,0.64314,0.99144,0.84863,0.80868,0.86972,0.61381,1.10272,0.59351,0.98473,0.007228,0.007228,0.007228
86,5052.1,1.14887,0.64082,0.99062,0.86819,0.80116,0.87193,0.59899,1.13477,0.59991,0.99231,0.007195,0.007195,0.007195
87,5111.36,1.1427,0.63978,0.9883,0.86241,0.80615,0.8725,0.60877,1.11681,0.59915,0.9915,0.007162,0.007162,0.007162
88,5169.91,1.14867,0.63972,0.99192,0.86426,0.81171,0.87212,0.60962,1.11977,0.59854,0.99151,0.007129,0.007129,0.007129
89,5228.87,1.14815,0.636,0.99261,0.86909,0.8083,0.87335,0.60544,1.12673,0.6004,0.99464,0.007096,0.007096,0.007096
90,5288.61,1.14194,0.6366,0.98698,0.87224,0.80338,0.87145,0.60666,1.11974,0.59871,0.98864,0.007063,0.007063,0.007063
91,5348.77,1.14193,0.63561,0.98988,0.85527,0.80808,0.86849,0.60665,1.10587,0.59916,0.98644,0.00703,0.00703,0.00703
92,5408.42,1.13775,0.63639,0.9888,0.86301,0.81532,0.87663,0.61126,1.11696,0.59526,0.98605,0.006997,0.006997,0.006997
93,5468.69,1.13819,0.63637,0.98658,0.87339,0.80919,0.87916,0.60773,1.14313,0.59884,0.99302,0.006964,0.006964,0.006964
94,5527.64,1.14956,0.6411,0.98993,0.85394,0.81299,0.87675,0.61241,1.10602,0.59771,0.9844,0.006931,0.006931,0.006931
95,5587.53,1.1458,0.62989,0.99,0.86995,0.81285,0.87254,0.61564,1.10002,0.58999,0.98185,0.006898,0.006898,0.006898
96,5647.81,1.1385,0.63217,0.98772,0.86089,0.81448,0.87581,0.61233,1.11501,0.59881,0.98816,0.006865,0.006865,0.006865
97,5707.5,1.12425,0.62338,0.98298,0.85328,0.82349,0.87634,0.61173,1.11245,0.59446,0.98964,0.006832,0.006832,0.006832
98,5766.88,1.14243,0.63419,0.98602,0.84637,0.82039,0.87357,0.61091,1.11014,0.59171,0.98728,0.006799,0.006799,0.006799
99,5826.22,1.13517,0.6293,0.98693,0.86898,0.80366,0.8748,0.62272,1.07691,0.5842,0.97688,0.006766,0.006766,0.006766
100,5885.13,1.13,0.62531,0.98387,0.87278,0.80418,0.87664,0.62107,1.08118,0.58366,0.97724,0.006733,0.006733,0.006733
101,5944.52,1.13988,0.63402,0.98929,0.87314,0.81065,0.87463,0.60863,1.12943,0.59183,0.99282,0.0067,0.0067,0.0067
102,6004.06,1.13235,0.63177,0.98447,0.86803,0.80415,0.87592,0.61443,1.09227,0.58481,0.97957,0.006667,0.006667,0.006667
103,6063.71,1.12844,0.6304,0.98605,0.86526,0.81764,0.87851,0.61117,1.1189,0.58732,0.98753,0.006634,0.006634,0.006634
104,6123.76,1.12208,0.62554,0.97894,0.85748,0.8202,0.87729,0.61935,1.07284,0.57968,0.97479,0.006601,0.006601,0.006601
105,6182.9,1.13108,0.62582,0.98663,0.8642,0.813,0.87952,0.6222,1.0761,0.58345,0.9762,0.006568,0.006568,0.006568
106,6242.79,1.11532,0.61831,0.98044,0.86279,0.81136,0.87477,0.61322,1.10867,0.59028,0.99022,0.006535,0.006535,0.006535
107,6302.79,1.1138,0.62211,0.97822,0.87919,0.80599,0.8791,0.61729,1.10111,0.58174,0.98156,0.006502,0.006502,0.006502
108,6362.91,1.11889,0.62045,0.98045,0.87756,0.81087,0.87925,0.62349,1.08527,0.58199,0.97922,0.006469,0.006469,0.006469
109,6422.37,1.12101,0.622,0.97898,0.86002,0.81079,0.87906,0.62342,1.08317,0.58537,0.97931,0.006436,0.006436,0.006436
110,6482.2,1.12192,0.61565,0.98073,0.87399,0.80297,0.87813,0.62024,1.08038,0.59007,0.97627,0.006403,0.006403,0.006403
111,6541.22,1.10752,0.61562,0.97868,0.87218,0.81867,0.88103,0.62562,1.07687,0.58076,0.97662,0.00637,0.00637,0.00637
112,6601.32,1.11783,0.61617,0.97885,0.86874,0.81648,0.88151,0.62024,1.08848,0.58273,0.97801,0.006337,0.006337,0.006337
113,6661.4,1.11629,0.62081,0.97815,0.86573,0.82025,0.88709,0.62758,1.08386,0.58106,0.97778,0.006304,0.006304,0.006304
114,6720.84,1.11917,0.61432,0.97762,0.87029,0.81508,0.88324,0.62692,1.08198,0.57985,0.97661,0.006271,0.006271,0.006271
115,6780.7,1.12492,0.61231,0.97936,0.87227,0.81617,0.88454,0.62924,1.07414,0.57622,0.97556,0.006238,0.006238,0.006238
116,6840.05,1.1169,0.61961,0.97608,0.89142,0.80426,0.88509,0.63031,1.07887,0.57387,0.97655,0.006205,0.006205,0.006205
117,6899.4,1.12239,0.62057,0.97905,0.8765,0.8135,0.88297,0.62321,1.09209,0.57802,0.9799,0.006172,0.006172,0.006172
118,6959.31,1.11353,0.60971,0.97454,0.87493,0.82062,0.88312,0.62683,1.08265,0.57505,0.97692,0.006139,0.006139,0.006139
119,7018.71,1.1174,0.61533,0.98042,0.87058,0.82741,0.8862,0.62528,1.08868,0.57636,0.97941,0.006106,0.006106,0.006106
120,7078.9,1.11184,0.61426,0.97796,0.85464,0.83644,0.8849,0.62591,1.07825,0.57507,0.97598,0.006073,0.006073,0.006073
121,7139.22,1.11304,0.60832,0.97765,0.85813,0.82828,0.8855,0.62374,1.09006,0.57537,0.97981,0.00604,0.00604,0.00604
122,7198.69,1.11431,0.60822,0.97617,0.87504,0.8309,0.88726,0.62743,1.08436,0.57514,0.97923,0.006007,0.006007,0.006007
123,7258.85,1.11083,0.60727,0.97312,0.86598,0.83252,0.88447,0.62907,1.07823,0.57308,0.97711,0.005974,0.005974,0.005974
124,7318.74,1.11547,0.61468,0.97865,0.87482,0.82022,0.8834,0.631,1.07292,0.57278,0.9754,0.005941,0.005941,0.005941
125,7378.99,1.11467,0.61152,0.98212,0.85804,0.83503,0.88494,0.63634,1.06541,0.56949,0.97157,0.005908,0.005908,0.005908
126,7439.26,1.1226,0.62043,0.9778,0.86044,0.83484,0.88582,0.62938,1.07785,0.57084,0.97555,0.005875,0.005875,0.005875
127,7498.73,1.11366,0.61525,0.97992,0.86121,0.82836,0.88164,0.6235,1.08852,0.57437,0.97914,0.005842,0.005842,0.005842
128,7558.43,1.11646,0.60942,0.9779,0.88006,0.81539,0.88262,0.62539,1.09563,0.57488,0.97863,0.005809,0.005809,0.005809
129,7618.02,1.10365,0.61277,0.97685,0.86288,0.82832,0.88695,0.62899,1.08085,0.57256,0.97507,0.005776,0.005776,0.005776
130,7677.76,1.10088,0.60133,0.97497,0.86619,0.82671,0.88885,0.63425,1.0679,0.56659,0.9715,0.005743,0.005743,0.005743
131,7737.61,1.11121,0.60651,0.97323,0.87453,0.82779,0.88496,0.6321,1.06958,0.56906,0.97381,0.00571,0.00571,0.00571
132,7797.14,1.10585,0.61132,0.97354,0.87849,0.82174,0.88777,0.62838,1.08894,0.57328,0.97871,0.005677,0.005677,0.005677
133,7856.09,1.10927,0.61505,0.97585,0.87445,0.82771,0.88995,0.63309,1.07374,0.56541,0.97527,0.005644,0.005644,0.005644
134,7915.86,1.10157,0.59723,0.97549,0.86829,0.8288,0.88735,0.63049,1.0881,0.56806,0.97717,0.005611,0.005611,0.005611
135,7975.38,1.09254,0.60203,0.97271,0.86953,0.83016,0.88717,0.63356,1.0779,0.57025,0.97346,0.005578,0.005578,0.005578
136,8034.87,1.09773,0.60249,0.97146,0.87265,0.8268,0.88654,0.63239,1.07029,0.56817,0.97152,0.005545,0.005545,0.005545
